City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
96,Awbari,26.5921,12.7805,76.66,26,2,6.64,clear sky
97,Port Lincoln,-34.7333,135.8667,52.21,70,4,6.55,clear sky
98,Arman,59.7,150.1667,21.36,60,99,10.0,overcast clouds
99,Mahon,39.8885,4.2658,70.36,88,75,13.8,broken clouds
100,Najran,17.4924,44.1277,70.5,34,0,7.92,clear sky
101,Churapcha,62.0025,132.4325,-10.46,100,93,3.04,overcast clouds
102,Imbituba,-28.24,-48.6703,67.89,95,100,11.32,light rain
103,Butaritari,3.0707,172.7902,81.1,78,95,8.7,light rain
104,Bell Ville,-32.6259,-62.6887,95.81,19,0,8.12,clear sky
105,San Jose,37.3394,-121.895,64.53,85,75,4.61,broken clouds
106,Flinders,-34.5833,150.8552,55.8,79,18,1.01,few clouds
107,Taoudenni,22.6783,-3.9836,93.67,19,55,2.51,broken clouds
108,Anadyr,64.75,177.4833,3.0,84,100,13.0,overcast clouds
109,Nemuro,43.3236,145.575,48.45,73,33,11.56,scattered clouds
110,Yaan,7.3833,8.5667,82.96,68,99,2.46,overcast clouds
111,Mahebourg,-20.4081,57.7,74.25,76,43,4.59,scattered clouds
112,Kruisfontein,-34.0033,24.7314,60.89,88,2,5.61,clear sky
113,Makakilo City,21.3469,-158.0858,70.61,82,1,0.0,clear sky
114,Jiexiu,37.0244,111.9125,52.23,38,38,4.27,scattered clouds
115,Saint-Pierre,-21.3393,55.4781,73.08,76,20,3.44,few clouds
116,Filingue,14.3521,3.3168,96.78,10,67,6.8,broken clouds
117,Ewo,-0.8725,14.8206,79.48,74,100,1.14,overcast clouds
118,Provideniya,64.3833,-173.3,12.34,86,95,12.12,overcast clouds
119,Geraldton,-28.7667,114.6,55.13,87,0,6.91,clear sky
120,Vila Velha,-20.3297,-40.2925,75.15,83,75,12.66,broken clouds
121,Waingapu,-9.6567,120.2641,80.94,80,80,1.74,broken clouds
